admin2_code,admin2_name,admin1_code,admin1_name,year,idp_max,idp_mean,idp_median,n_rounds_in_year,country,iso3,GID_2,in_polygon,atrocity_count_first_pass
SD03153,Gereida,SD03,South Darfur,2018,96597,96597.0,96597.0,4,sudan,SDN,,,0
SD03153,Gereida,SD03,South Darfur,2019,98657,98657.0,98657.0,1,sudan,SDN,,,0
SD03153,Gereida,SD03,South Darfur,2020,133785,133785.0,133785.0,1,sudan,SDN,,,0
SD03153,Gereida,SD03,South Darfur,2021,135172,134643.0,134643.0,2,sudan,SDN,,,0
SD03153,Gereida,SD03,South Darfur,2022,127421,127421.0,127421.0,2,sudan,SDN,,,0
SD03153,Gereida,SD03,South Darfur,2023,136232,136232.0,136232.0,2,sudan,SDN,,,0
SD03153,Gereida,SD03,South Darfur,2024,139642,95453.36,139642.0,23,sudan,SDN,,,0
SD03153,Gereida,SD03,South Darfur,2025,139642,139628.08333333334,139642.0,12,sudan,SDN,,,0
SD03154,Shattaya,SD03,South Darfur,2018,4829,4829.0,4829.0,1,sudan,SDN,,,0
SD03154,Shattaya,SD03,South Darfur,2022,215,215.0,215.0,2,sudan,SDN,,,0
SD03154,Shattaya,SD03,South Darfur,2025,2250,1901.2727272727273,1955.0,11,sudan,SDN,,,0
SD03156,As Sunta,SD03,South Darfur,2023,101530,29641.764705882353,5300.0,32,sudan,SDN,,,0
SD03156,As Sunta,SD03,South Darfur,2024,101730,101234.41176470589,101530.0,30,sudan,SDN,,,0
SD03156,As Sunta,SD03,South Darfur,2025,101130,95055.25,101130.0,12,sudan,SDN,,,0
SD03157,Kubum,SD03,South Darfur,2014,2521,2521.0,2521.0,9,sudan,SDN,,,0
SD03157,Kubum,SD03,South Darfur,2015,2521,2521.0,2521.0,12,sudan,SDN,,,0
SD03157,Kubum,SD03,South Darfur,2016,2521,2521.0,2521.0,10,sudan,SDN,,,0
SD03157,Kubum,SD03,South Darfur,2017,2521,2521.0,2521.0,10,sudan,SDN,,,0
SD03157,Kubum,SD03,South Darfur,2018,2521,2521.0,2521.0,4,sudan,SDN,,,0
SD03157,Kubum,SD03,South Darfur,2019,2521,2521.0,2521.0,1,sudan,SDN,,,0
SD03157,Kubum,SD03,South Darfur,2020,5650,5650.0,5650.0,1,sudan,SDN,,,0
SD03157,Kubum,SD03,South Darfur,2021,3473,3473.0,3473.0,1,sudan,SDN,,,0
SD03157,Kubum,SD03,South Darfur,2022,3723,3723.0,3723.0,2,sudan,SDN,,,0
SD03157,Kubum,SD03,South Darfur,2023,9107,4611.95,5275.0,18,sudan,SDN,,,0
SD03157,Kubum,SD03,South Darfur,2024,9090,7232.5,7232.5,30,sudan,SDN,,,0
SD03157,Kubum,SD03,South Darfur,2025,9177,9103.583333333334,9090.0,12,sudan,SDN,,,0
SD03158,Rehaid Albirdi,SD03,South Darfur,2014,11080,11080.0,11080.0,9,sudan,SDN,,,0
SD03158,Rehaid Albirdi,SD03,South Darfur,2015,11080,11080.0,11080.0,12,sudan,SDN,,,0
SD03158,Rehaid Albirdi,SD03,South Darfur,2016,11080,11080.0,11080.0,10,sudan,SDN,,,0
SD03158,Rehaid Albirdi,SD03,South Darfur,2017,11080,11080.0,11080.0,10,sudan,SDN,,,0
SD03158,Rehaid Albirdi,SD03,South Darfur,2018,11080,11080.0,11080.0,4,sudan,SDN,,,0
SD03158,Rehaid Albirdi,SD03,South Darfur,2019,11080,11080.0,11080.0,1,sudan,SDN,,,0
SD03158,Rehaid Albirdi,SD03,South Darfur,2020,8490,8490.0,8490.0,1,sudan,SDN,,,0
SD03158,Rehaid Albirdi,SD03,South Darfur,2021,8490,6190.0,6190.0,2,sudan,SDN,,,0
SD03158,Rehaid Albirdi,SD03,South Darfur,2022,3650,3650.0,3650.0,2,sudan,SDN,,,0
SD03158,Rehaid Albirdi,SD03,South Darfur,2023,13575,4603.676470588235,4000.0,32,sudan,SDN,,,0
SD03158,Rehaid Albirdi,SD03,South Darfur,2024,30621,19746.647058823528,11725.0,30,sudan,SDN,,,0
SD03158,Rehaid Albirdi,SD03,South Darfur,2025,30867,30692.416666666668,30685.0,12,sudan,SDN,,,0
SD03159,Kateila,SD03,South Darfur,2014,16167,15555.0,16167.0,9,sudan,SDN,,,0
SD03159,Kateila,SD03,South Darfur,2015,16167,16167.0,16167.0,12,sudan,SDN,,,0
SD03159,Kateila,SD03,South Darfur,2016,16167,16167.0,16167.0,10,sudan,SDN,,,0
SD03159,Kateila,SD03,South Darfur,2017,16167,16167.0,16167.0,10,sudan,SDN,,,0
SD03159,Kateila,SD03,South Darfur,2018,16167,16167.0,16167.0,4,sudan,SDN,,,0
SD03159,Kateila,SD03,South Darfur,2019,16167,16167.0,16167.0,1,sudan,SDN,,,0
SD03159,Kateila,SD03,South Darfur,2020,8190,8190.0,8190.0,1,sudan,SDN,,,0
SD03159,Kateila,SD03,South Darfur,2021,8190,7868.5,7868.5,2,sudan,SDN,,,0
SD03159,Kateila,SD03,South Darfur,2022,10867,10867.0,10867.0,2,sudan,SDN,,,0
SD03159,Kateila,SD03,South Darfur,2023,32167,11641.7,4075.0,18,sudan,SDN,,,0
SD03159,Kateila,SD03,South Darfur,2024,43133,35212.08823529412,34881.5,30,sudan,SDN,,,0
SD03159,Kateila,SD03,South Darfur,2025,44630,42427.833333333336,43881.5,12,sudan,SDN,,,0
SD03161,Buram,SD03,South Darfur,2022,28850,28850.0,28850.0,2,sudan,SDN,SDN.14.1_1,1.0,0
SD03161,Buram,SD03,South Darfur,2023,201946,49788.73529411765,16000.0,32,sudan,SDN,SDN.14.1_1,1.0,0
SD03161,Buram,SD03,South Darfur,2024,195735,184122.79411764705,184072.5,30,sudan,SDN,SDN.14.1_1,1.0,0
SD03161,Buram,SD03,South Darfur,2025,195395,187850.83333333334,195395.0,12,sudan,SDN,SDN.14.1_1,1.0,0
SD03162,Beliel,SD03,South Darfur,2012,105772,51108.666666666664,23777.0,6,sudan,SDN,,,0
SD03162,Beliel,SD03,South Darfur,2013,132898,113522.28571428571,105772.0,7,sudan,SDN,,,0
SD03162,Beliel,SD03,South Darfur,2014,158167,152442.5,157896.5,10,sudan,SDN,,,0
SD03162,Beliel,SD03,South Darfur,2015,158167,158167.0,158167.0,12,sudan,SDN,,,0
SD03162,Beliel,SD03,South Darfur,2016,158167,158167.0,158167.0,10,sudan,SDN,,,0
SD03162,Beliel,SD03,South Darfur,2017,159725,158790.2,158167.0,10,sudan,SDN,,,0
SD03162,Beliel,SD03,South Darfur,2018,275482,216576.5,215549.5,4,sudan,SDN,,,0
SD03162,Beliel,SD03,South Darfur,2019,373946,373946.0,373946.0,1,sudan,SDN,,,0
SD03162,Beliel,SD03,South Darfur,2020,305498,305498.0,305498.0,1,sudan,SDN,,,0
SD03162,Beliel,SD03,South Darfur,2021,322788,263870.0,263870.0,2,sudan,SDN,,,0
SD03162,Beliel,SD03,South Darfur,2022,340277,340277.0,340277.0,2,sudan,SDN,,,0
SD03162,Beliel,SD03,South Darfur,2023,432976,113248.77777777778,114483.0,32,sudan,SDN,,,0
SD03162,Beliel,SD03,South Darfur,2024,483998,307835.35294117645,307513.0,30,sudan,SDN,,,0
SD03162,Beliel,SD03,South Darfur,2025,473818,472570.0833333333,473818.0,12,sudan,SDN,,,0
SD03164,Nyala Shimal,SD03,South Darfur,2021,341557,173778.5,173778.5,2,sudan,SDN,,,0
SD03164,Nyala Shimal,SD03,South Darfur,2022,318858,318858.0,318858.0,2,sudan,SDN,,,0
SD03164,Nyala Shimal,SD03,South Darfur,2023,305428,100494.66666666667,10000.0,5,sudan,SDN,,,0
SD03164,Nyala Shimal,SD03,South Darfur,2024,328650,279740.0,327705.0,19,sudan,SDN,,,0
SD03164,Nyala Shimal,SD03,South Darfur,2025,329427,329153.25,329377.0,12,sudan,SDN,,,0
SD03166,As Salam - SD,SD03,South Darfur,2016,4829,4829.0,4829.0,9,sudan,SDN,,,0
SD03166,As Salam - SD,SD03,South Darfur,2017,4829,4829.0,4829.0,10,sudan,SDN,,,0
SD03166,As Salam - SD,SD03,South Darfur,2018,4829,4829.0,4829.0,3,sudan,SDN,,,0
SD03166,As Salam - SD,SD03,South Darfur,2019,5464,5464.0,5464.0,1,sudan,SDN,,,0
SD03166,As Salam - SD,SD03,South Darfur,2020,4600,4600.0,4600.0,1,sudan,SDN,,,0
SD03166,As Salam - SD,SD03,South Darfur,2021,122030,63675.0,63675.0,2,sudan,SDN,,,0
SD03166,As Salam - SD,SD03,South Darfur,2022,5150,5150.0,5150.0,2,sudan,SDN,,,0
SD03166,As Salam - SD,SD03,South Darfur,2023,16230,8030.277777777777,6305.0,32,sudan,SDN,,,0
SD03166,As Salam - SD,SD03,South Darfur,2024,16250,13425.0,13425.0,30,sudan,SDN,,,0
SD03166,As Salam - SD,SD03,South Darfur,2025,19505,17057.583333333332,16250.0,12,sudan,SDN,,,0
SD03167,Nyala Janoub,SD03,South Darfur,2011,90544,85226.5,90544.0,4,sudan,SDN,,,0
SD03167,Nyala Janoub,SD03,South Darfur,2012,91811,91630.0,91811.0,7,sudan,SDN,,,0
SD03167,Nyala Janoub,SD03,South Darfur,2013,97275,97275.0,97275.0,7,sudan,SDN,,,0
SD03167,Nyala Janoub,SD03,South Darfur,2014,239061,169361.1,172965.0,10,sudan,SDN,,,0
SD03167,Nyala Janoub,SD03,South Darfur,2015,240516,239933.75,240234.0,12,sudan,SDN,,,0
SD03167,Nyala Janoub,SD03,South Darfur,2016,248483,245217.1,246293.5,10,sudan,SDN,,,0
SD03167,Nyala Janoub,SD03,South Darfur,2017,248725,248725.0,248725.0,10,sudan,SDN,,,0
SD03167,Nyala Janoub,SD03,South Darfur,2018,249479,193708.5,193520.0,4,sudan,SDN,,,0
SD03167,Nyala Janoub,SD03,South Darfur,2019,40976,40976.0,40976.0,1,sudan,SDN,,,0
SD03167,Nyala Janoub,SD03,South Darfur,2020,163500,163500.0,163500.0,1,sudan,SDN,,,0
SD03167,Nyala Janoub,SD03,South Darfur,2021,157500,82650.0,82650.0,2,sudan,SDN,,,0
SD03167,Nyala Janoub,SD03,South Darfur,2022,4977,4977.0,4977.0,2,sudan,SDN,,,0
SD03167,Nyala Janoub,SD03,South Darfur,2023,216075,102700.26315789473,77765.0,33,sudan,SDN,,,0
SD03167,Nyala Janoub,SD03,South Darfur,2024,78932,77579.23529411765,77965.0,30,sudan,SDN,,,0
SD03167,Nyala Janoub,SD03,South Darfur,2025,79632,79326.75,79419.5,12,sudan,SDN,,,0
SD03172,Damso,SD03,South Darfur,2021,360,360.0,360.0,1,sudan,SDN,,,0
SD03172,Damso,SD03,South Darfur,2022,4437,4437.0,4437.0,2,sudan,SDN,,,0
SD03172,Damso,SD03,South Darfur,2023,7287,3008.285714285714,2750.0,19,sudan,SDN,,,0
SD03172,Damso,SD03,South Darfur,2024,7370,5131.176470588235,5140.0,30,sudan,SDN,,,0
SD03172,Damso,SD03,South Darfur,2025,7921,7585.416666666667,7530.0,12,sudan,SDN,,,0
SD04111,Beida,SD04,West Darfur,2010,10311,10311.0,10311.0,1,sudan,SDN,,,0
SD04111,Beida,SD04,West Darfur,2011,10311,10311.0,10311.0,6,sudan,SDN,,,0
SD04111,Beida,SD04,West Darfur,2012,10311,10311.0,10311.0,7,sudan,SDN,,,0
SD04111,Beida,SD04,West Darfur,2013,10311,10311.0,10311.0,7,sudan,SDN,,,0
SD04111,Beida,SD04,West Darfur,2014,10311,10311.0,10311.0,10,sudan,SDN,,,0
SD04111,Beida,SD04,West Darfur,2015,10311,10311.0,10311.0,12,sudan,SDN,,,0
SD04111,Beida,SD04,West Darfur,2016,10311,10311.0,10311.0,10,sudan,SDN,,,0
SD04111,Beida,SD04,West Darfur,2017,10311,10311.0,10311.0,10,sudan,SDN,,,0
SD04111,Beida,SD04,West Darfur,2018,10311,10311.0,10311.0,4,sudan,SDN,,,0
SD04111,Beida,SD04,West Darfur,2019,10311,10311.0,10311.0,1,sudan,SDN,,,0
SD04111,Beida,SD04,West Darfur,2020,20400,20400.0,20400.0,1,sudan,SDN,,,0
SD04111,Beida,SD04,West Darfur,2021,21225,20812.5,20812.5,2,sudan,SDN,,,0
SD04111,Beida,SD04,West Darfur,2022,39640,39640.0,39640.0,2,sudan,SDN,,,0
SD04111,Beida,SD04,West Darfur,2023,25648,6941.571428571428,545.0,7,sudan,SDN,,,0
SD04111,Beida,SD04,West Darfur,2024,3190,1985.1470588235295,2030.0,30,sudan,SDN,,,0
SD04111,Beida,SD04,West Darfur,2025,4385,3480.8333333333335,3510.0,12,sudan,SDN,,,0
SD04115,Ag Geneina,SD04,West Darfur,2011,100943,81685.0,100943.0,5,sudan,SDN,,,0
SD04115,Ag Geneina,SD04,West Darfur,2012,100943,100943.0,100943.0,7,sudan,SDN,,,0
SD04115,Ag Geneina,SD04,West Darfur,2013,106765,104269.85714285714,106765.0,7,sudan,SDN,,,0
SD04115,Ag Geneina,SD04,West Darfur,2014,106765,106765.0,106765.0,10,sudan,SDN,,,0
SD04115,Ag Geneina,SD04,West Darfur,2015,106765,106765.0,106765.0,12,sudan,SDN,,,0
SD04115,Ag Geneina,SD04,West Darfur,2016,106944,106854.5,106854.5,10,sudan,SDN,,,0
SD04115,Ag Geneina,SD04,West Darfur,2017,106944,106944.0,106944.0,10,sudan,SDN,,,0
SD04115,Ag Geneina,SD04,West Darfur,2018,106944,106944.0,106944.0,4,sudan,SDN,,,0
SD04115,Ag Geneina,SD04,West Darfur,2019,109074,109074.0,109074.0,1,sudan,SDN,,,0
SD04115,Ag Geneina,SD04,West Darfur,2020,126712,126712.0,126712.0,1,sudan,SDN,,,0
SD04115,Ag Geneina,SD04,West Darfur,2021,126712,115664.5,115664.5,2,sudan,SDN,,,0
SD04115,Ag Geneina,SD04,West Darfur,2022,229737,229737.0,229737.0,2,sudan,SDN,,,0
SD04115,Ag Geneina,SD04,West Darfur,2023,301055,91299.76315789473,24255.0,33,sudan,SDN,,,0
SD04115,Ag Geneina,SD04,West Darfur,2024,80590,52548.82352941176,50975.0,30,sudan,SDN,,,0
SD04115,Ag Geneina,SD04,West Darfur,2025,122520,106440.83333333333,114642.5,12,sudan,SDN,,,0
SD04121,Foro Baranga,SD04,West Darfur,2013,12391,12391.0,12391.0,7,sudan,SDN,,,0
SD04121,Foro Baranga,SD04,West Darfur,2014,12391,12391.0,12391.0,10,sudan,SDN,,,0
SD04121,Foro Baranga,SD04,West Darfur,2015,12391,12391.0,12391.0,12,sudan,SDN,,,0
SD04121,Foro Baranga,SD04,West Darfur,2016,12391,12391.0,12391.0,10,sudan,SDN,,,0
SD04121,Foro Baranga,SD04,West Darfur,2017,14344,14148.7,14344.0,10,sudan,SDN,,,0
SD04121,Foro Baranga,SD04,West Darfur,2018,14344,14344.0,14344.0,4,sudan,SDN,,,0
SD04121,Foro Baranga,SD04,West Darfur,2019,14344,14344.0,14344.0,1,sudan,SDN,,,0
SD04121,Foro Baranga,SD04,West Darfur,2020,24822,24822.0,24822.0,1,sudan,SDN,,,0
SD04121,Foro Baranga,SD04,West Darfur,2021,24822,13998.5,13998.5,2,sudan,SDN,,,0
SD04121,Foro Baranga,SD04,West Darfur,2022,5475,5475.0,5475.0,2,sudan,SDN,,,0
SD04121,Foro Baranga,SD04,West Darfur,2023,9400,3977.9310344827586,3900.0,27,sudan,SDN,,,0
SD04121,Foro Baranga,SD04,West Darfur,2024,17425,10417.058823529413,8005.0,30,sudan,SDN,,,0
SD04121,Foro Baranga,SD04,West Darfur,2025,25045,23061.666666666668,24412.5,12,sudan,SDN,,,0
SD04122,Habila - WD,SD04,West Darfur,2011,15039,15039.0,15039.0,3,sudan,SDN,,,0
SD04122,Habila - WD,SD04,West Darfur,2012,15039,15039.0,15039.0,7,sudan,SDN,,,0
SD04122,Habila - WD,SD04,West Darfur,2013,15039,15039.0,15039.0,7,sudan,SDN,,,0
SD04122,Habila - WD,SD04,West Darfur,2014,15039,15039.0,15039.0,10,sudan,SDN,,,0
SD04122,Habila - WD,SD04,West Darfur,2015,15039,15039.0,15039.0,12,sudan,SDN,,,0
SD04122,Habila - WD,SD04,West Darfur,2016,16062,15550.5,15550.5,10,sudan,SDN,,,0
SD04122,Habila - WD,SD04,West Darfur,2017,16406,16371.6,16406.0,10,sudan,SDN,,,0
SD04122,Habila - WD,SD04,West Darfur,2018,16406,16406.0,16406.0,4,sudan,SDN,,,0
SD04122,Habila - WD,SD04,West Darfur,2019,16406,16406.0,16406.0,1,sudan,SDN,,,0
SD04122,Habila - WD,SD04,West Darfur,2020,12194,12194.0,12194.0,1,sudan,SDN,,,0
SD04122,Habila - WD,SD04,West Darfur,2021,36050,24122.0,24122.0,2,sudan,SDN,,,0
SD04122,Habila - WD,SD04,West Darfur,2022,42560,42560.0,42560.0,2,sudan,SDN,,,0
SD04122,Habila - WD,SD04,West Darfur,2023,40567,8624.666666666666,500.0,9,sudan,SDN,,,0
SD04122,Habila - WD,SD04,West Darfur,2024,28290,19337.79411764706,20947.5,30,sudan,SDN,,,0
SD04122,Habila - WD,SD04,West Darfur,2025,28290,26841.666666666668,26705.0,12,sudan,SDN,,,0
SD04123,Jebel Moon,SD04,West Darfur,2020,428,428.0,428.0,1,sudan,SDN,,,0
SD04123,Jebel Moon,SD04,West Darfur,2021,3427,2777.5,2777.5,2,sudan,SDN,,,0
SD04123,Jebel Moon,SD04,West Darfur,2022,19567,19567.0,19567.0,2,sudan,SDN,,,0
SD04123,Jebel Moon,SD04,West Darfur,2023,60350,33009.0,36565.0,23,sudan,SDN,,,0
SD04123,Jebel Moon,SD04,West Darfur,2024,70735,55496.76470588235,53592.5,30,sudan,SDN,,,0
SD04123,Jebel Moon,SD04,West Darfur,2025,70735,56369.583333333336,54060.0,12,sudan,SDN,,,0
SD04125,Kereneik,SD04,West Darfur,2013,65885,65885.0,65885.0,6,sudan,SDN,,,0
SD04125,Kereneik,SD04,West Darfur,2014,65885,65885.0,65885.0,10,sudan,SDN,,,0
SD04125,Kereneik,SD04,West Darfur,2015,65885,65885.0,65885.0,12,sudan,SDN,,,0
SD04125,Kereneik,SD04,West Darfur,2016,65885,65885.0,65885.0,10,sudan,SDN,,,0
SD04125,Kereneik,SD04,West Darfur,2017,65885,65885.0,65885.0,10,sudan,SDN,,,0
SD04125,Kereneik,SD04,West Darfur,2018,65885,65885.0,65885.0,4,sudan,SDN,,,0
SD04125,Kereneik,SD04,West Darfur,2019,65885,65885.0,65885.0,1,sudan,SDN,,,0
SD04125,Kereneik,SD04,West Darfur,2020,146690,146690.0,146690.0,1,sudan,SDN,,,0
SD04125,Kereneik,SD04,West Darfur,2021,181585,164137.5,164137.5,2,sudan,SDN,,,0
SD04125,Kereneik,SD04,West Darfur,2022,150840,150840.0,150840.0,2,sudan,SDN,,,0
SD04125,Kereneik,SD04,West Darfur,2023,38403,29864.0,29864.0,2,sudan,SDN,,,0
SD04125,Kereneik,SD04,West Darfur,2024,43025,29362.068965517243,41790.0,26,sudan,SDN,,,0
SD04125,Kereneik,SD04,West Darfur,2025,67245,62065.0,65852.5,12,sudan,SDN,,,0
SD04127,Kulbus,SD04,West Darfur,2020,4055,4055.0,4055.0,1,sudan,SDN,,,0
SD04127,Kulbus,SD04,West Darfur,2021,4855,4855.0,4855.0,1,sudan,SDN,,,0
SD04127,Kulbus,SD04,West Darfur,2022,75,75.0,75.0,2,sudan,SDN,,,0
SD04127,Kulbus,SD04,West Darfur,2023,40373,26364.0,29560.0,27,sudan,SDN,,,0
SD04127,Kulbus,SD04,West Darfur,2024,44582,41058.5,42838.5,30,sudan,SDN,,,0
SD04127,Kulbus,SD04,West Darfur,2025,44582,34198.666666666664,32422.0,12,sudan,SDN,,,0
SD04134,Sirba,SD04,West Darfur,2022,2955,2955.0,2955.0,2,sudan,SDN,,,0
SD04134,Sirba,SD04,West Darfur,2023,41250,19486.5,25875.0,24,sudan,SDN,,,0
SD04134,Sirba,SD04,West Darfur,2024,26325,26237.5,26225.0,30,sudan,SDN,,,0
SD04134,Sirba,SD04,West Darfur,2025,32980,31711.25,32760.0,12,sudan,SDN,,,0
SD05139,Adila,SD05,East Darfur,2022,5475,5475.0,5475.0,2,sudan,SDN,,,0
SD05139,Adila,SD05,East Darfur,2023,53557,47329.95652173913,47125.0,21,sudan,SDN,,,0
SD05139,Adila,SD05,East Darfur,2024,53737,51210.85294117647,51376.0,30,sudan,SDN,,,0
SD05139,Adila,SD05,East Darfur,2025,53883,53783.0,53737.0,12,sudan,SDN,,,0
SD05140,Abu Jabrah,SD05,East Darfur,2023,45010,42549.583333333336,42860.0,22,sudan,SDN,,,0
SD05140,Abu Jabrah,SD05,East Darfur,2024,44775,44218.08823529412,44117.5,30,sudan,SDN,,,0
SD05140,Abu Jabrah,SD05,East Darfur,2025,45641,44979.75,45425.0,12,sudan,SDN,,,0
SD05142,Ad Du'ayn,SD05,East Darfur,2011,51161,51161.0,51161.0,2,sudan,SDN,,,0
SD05142,Ad Du'ayn,SD05,East Darfur,2012,51161,51161.0,51161.0,7,sudan,SDN,,,0
SD05142,Ad Du'ayn,SD05,East Darfur,2013,60396,52480.28571428572,51161.0,7,sudan,SDN,,,0
SD05142,Ad Du'ayn,SD05,East Darfur,2014,60396,60396.0,60396.0,10,sudan,SDN,,,0
SD05142,Ad Du'ayn,SD05,East Darfur,2015,60396,60396.0,60396.0,12,sudan,SDN,,,0
SD05142,Ad Du'ayn,SD05,East Darfur,2016,60396,60396.0,60396.0,10,sudan,SDN,,,0
SD05142,Ad Du'ayn,SD05,East Darfur,2017,60396,60396.0,60396.0,10,sudan,SDN,,,0
SD05142,Ad Du'ayn,SD05,East Darfur,2018,60396,60396.0,60396.0,4,sudan,SDN,,,0
SD05142,Ad Du'ayn,SD05,East Darfur,2019,60396,60396.0,60396.0,1,sudan,SDN,,,0
SD05142,Ad Du'ayn,SD05,East Darfur,2020,94245,94245.0,94245.0,1,sudan,SDN,,,0
SD05142,Ad Du'ayn,SD05,East Darfur,2021,95140,94692.5,94692.5,2,sudan,SDN,,,0
SD05142,Ad Du'ayn,SD05,East Darfur,2022,99435,96935.0,96935.0,2,sudan,SDN,,,0
SD05142,Ad Du'ayn,SD05,East Darfur,2023,208755,79522.64705882352,105900.0,32,sudan,SDN,,,0
SD05142,Ad Du'ayn,SD05,East Darfur,2024,212145,169573.23529411765,166195.0,30,sudan,SDN,,,0
SD05142,Ad Du'ayn,SD05,East Darfur,2025,222723,218207.58333333334,218805.0,12,sudan,SDN,,,0
SD05148,Shia'ria,SD05,East Darfur,2020,5330,5330.0,5330.0,1,sudan,SDN,,,0
SD05148,Shia'ria,SD05,East Darfur,2021,5330,4752.5,4752.5,2,sudan,SDN,,,0
SD05148,Shia'ria,SD05,East Darfur,2022,8154,6809.0,6809.0,2,sudan,SDN,,,0
SD05148,Shia'ria,SD05,East Darfur,2023,183330,125681.81818181818,126635.0,20,sudan,SDN,,,0
SD05148,Shia'ria,SD05,East Darfur,2024,199095,185518.9705882353,181480.0,30,sudan,SDN,,,0
SD05148,Shia'ria,SD05,East Darfur,2025,206049,202971.33333333334,203302.5,12,sudan,SDN,,,0
SD05152,Al Firdous,SD05,East Darfur,2022,6770,6770.0,6770.0,2,sudan,SDN,,,0
SD05152,Al Firdous,SD05,East Darfur,2023,61020,40474.583333333336,35775.0,22,sudan,SDN,,,0
SD05152,Al Firdous,SD05,East Darfur,2024,59700,56567.64705882353,56575.0,30,sudan,SDN,,,0
SD05152,Al Firdous,SD05,East Darfur,2025,59710,59670.166666666664,59700.0,12,sudan,SDN,,,0
SD05155,Abu Karinka,SD05,East Darfur,2023,44921,34475.086956521736,31585.0,21,sudan,SDN,,,0
SD05155,Abu Karinka,SD05,East Darfur,2024,45046,43504.76470588235,43605.5,30,sudan,SDN,,,0
SD05155,Abu Karinka,SD05,East Darfur,2025,45704,45501.5,45603.0,12,sudan,SDN,,,0
SD05160,Bahr Al Arab,SD05,East Darfur,2023,66920,53548.333333333336,51420.0,22,sudan,SDN,,,0
SD05160,Bahr Al Arab,SD05,East Darfur,2024,67220,67149.41176470589,67220.0,30,sudan,SDN,,,0
SD05160,Bahr Al Arab,SD05,East Darfur,2025,67302,67188.91666666667,67220.0,12,sudan,SDN,,,0
SD05163,Assalaya,SD05,East Darfur,2022,5100,2600.0,2600.0,2,sudan,SDN,,,0
SD05163,Assalaya,SD05,East Darfur,2023,24835,7523.8,3825.0,23,sudan,SDN,,,0
SD05163,Assalaya,SD05,East Darfur,2024,25240,22615.58823529412,22932.5,30,sudan,SDN,,,0
SD05163,Assalaya,SD05,East Darfur,2025,28776,27346.166666666668,27849.0,12,sudan,SDN,,,0
SD05165,Yassin,SD05,East Darfur,2020,122,122.0,122.0,1,sudan,SDN,,,0
SD05165,Yassin,SD05,East Darfur,2021,161,141.5,141.5,2,sudan,SDN,,,0
SD05165,Yassin,SD05,East Darfur,2022,507,507.0,507.0,2,sudan,SDN,,,0
SD05165,Yassin,SD05,East Darfur,2023,78497,72838.36363636363,73310.0,20,sudan,SDN,,,0
SD05165,Yassin,SD05,East Darfur,2024,81610,78582.05882352941,77922.5,30,sudan,SDN,,,0
SD05165,Yassin,SD05,East Darfur,2025,82266,81752.25,81610.0,12,sudan,SDN,,,0
SD06110,Azum,SD06,Central Darfur,2014,8098,8098.0,8098.0,3,sudan,SDN,,,0
SD06110,Azum,SD06,Central Darfur,2015,8098,8098.0,8098.0,12,sudan,SDN,,,0
SD06110,Azum,SD06,Central Darfur,2016,8098,8098.0,8098.0,10,sudan,SDN,,,0
SD06110,Azum,SD06,Central Darfur,2017,8098,8098.0,8098.0,10,sudan,SDN,,,0
SD06110,Azum,SD06,Central Darfur,2018,8098,8098.0,8098.0,2,sudan,SDN,,,0
SD06110,Azum,SD06,Central Darfur,2019,8098,8098.0,8098.0,1,sudan,SDN,,,0
SD06110,Azum,SD06,Central Darfur,2020,11750,11750.0,11750.0,1,sudan,SDN,,,0
SD06110,Azum,SD06,Central Darfur,2021,26250,19000.0,19000.0,2,sudan,SDN,,,0
SD06110,Azum,SD06,Central Darfur,2022,27250,27250.0,27250.0,2,sudan,SDN,,,0
SD06110,Azum,SD06,Central Darfur,2023,75900,51140.74074074074,49000.0,25,sudan,SDN,,,0
SD06110,Azum,SD06,Central Darfur,2024,70005,59977.94117647059,60300.0,30,sudan,SDN,,,0
SD06110,Azum,SD06,Central Darfur,2025,71990,70858.91666666667,70797.5,12,sudan,SDN,,,0
SD06112,Bendasi,SD06,Central Darfur,2013,18241,18241.0,18241.0,7,sudan,SDN,,,0
SD06112,Bendasi,SD06,Central Darfur,2014,18241,18241.0,18241.0,10,sudan,SDN,,,0
SD06112,Bendasi,SD06,Central Darfur,2015,18241,18241.0,18241.0,12,sudan,SDN,,,0
SD06112,Bendasi,SD06,Central Darfur,2016,18241,18241.0,18241.0,10,sudan,SDN,,,0
SD06112,Bendasi,SD06,Central Darfur,2017,18241,18241.0,18241.0,10,sudan,SDN,,,0
SD06112,Bendasi,SD06,Central Darfur,2018,26339,22290.0,22290.0,4,sudan,SDN,,,0
SD06112,Bendasi,SD06,Central Darfur,2019,18241,18241.0,18241.0,1,sudan,SDN,,,0
SD06112,Bendasi,SD06,Central Darfur,2020,32500,32500.0,32500.0,1,sudan,SDN,,,0
SD06112,Bendasi,SD06,Central Darfur,2021,32500,31088.5,31088.5,2,sudan,SDN,,,0
SD06112,Bendasi,SD06,Central Darfur,2022,29405,29405.0,29405.0,2,sudan,SDN,,,0
SD06112,Bendasi,SD06,Central Darfur,2023,29435,29435.0,29435.0,2,sudan,SDN,,,0
SD06112,Bendasi,SD06,Central Darfur,2024,32090,30831.764705882353,32090.0,17,sudan,SDN,,,0
SD06112,Bendasi,SD06,Central Darfur,2025,32417,32259.333333333332,32302.5,12,sudan,SDN,,,0
